"citation_key","ENTRYTYPE","colrev_status","author","title","year","type","journal","doi"
"000477","article","no_status","Perse, Gilma Teresa Guimarães and Lins, Sílvia Maria de Sá Basílio and Jomar, Rafael Tavares and de Oliveira, Beatriz Guitton Renaud Baptista","Topical agents for the radiodermatitis prevention in cancer patients: systematic review (Cochrane Library).","2023","article","searchRxiv","10.1079/SEARCHRXIV.2023.00169"
"000478","article","no_status","von Gernler, Marc and Schrimper, Carolin and Stute, Petra","Does menopausal hormone therapy have a preventive impact on menopausal depression? [ClinicalTrials.gov].","2023","article","searchRxiv","10.1079/SEARCHRXIV.2023.00164"
"000479","article","no_status","Perse, Gilma Teresa Guimarães and Lins, Sílvia Maria de Sá Basílio and Jomar, Rafael Tavares and de Oliveira, Beatriz Guitton Renaud Baptista","Topical agents for the radiodermatitis prevention in cancer patients: systematic review (PubMed).","2023","article","searchRxiv","10.1079/SEARCHRXIV.2023.00175"
"000480","article","no_status","von Gernler, Marc and Schrimper, Carolin and Stute, Petra","Does menopausal hormone therapy have a preventive impact on menopausal depression? [ICTRP].","2023","article","searchRxiv","10.1079/SEARCHRXIV.2023.00162"
"000481","article","no_status","de Vasconcelos, Débora Amorim and dos Santos, Alberto Matos and Nascimento, Jéssica Carvalho and Silva, Camila Tahis dos Santos and de Menezes, Andreia Freire and Barreiro, Maria do Socorro Claudino and Ferreira, Camila Belo Tavares and Silva, Glebson Moura","Impact of educational interventions for the prevention and management of post-vaccination adverse events (LILACS).","2023","article","searchRxiv","10.1079/SEARCHRXIV.2023.00145"
"000482","article","no_status","de Vasconcelos, Débora Amorim and dos Santos, Alberto Matos and Nascimento, Jéssica Carvalho and Silva, Camila Tahis dos Santos and de Menezes, Andreia Freire and Barreiro, Maria do Socorro Claudino and Ferreira, Camila Belo Tavares and Silva, Glebson Moura","Impact of educational interventions for the prevention and management of post-vaccination adverse events (CINAHL).","2023","article","searchRxiv","10.1079/SEARCHRXIV.2023.00144"
"000483","article","no_status","de Vasconcelos, Débora Amorim and dos Santos, Alberto Matos and Nascimento, Jéssica Carvalho and Silva, Camila Tahis dos Santos and de Menezes, Andreia Freire and Barreiro, Maria do Socorro Claudino and Ferreira, Camila Belo Tavares and Silva, Glebson Moura","Impact of educational interventions for the prevention and management of post-vaccination adverse events (SCOPUS).","2023","article","searchRxiv","10.1079/SEARCHRXIV.2023.00143"
"000484","article","no_status","de Vasconcelos, Débora Amorim and dos Santos, Alberto Matos and Nascimento, Jéssica Carvalho and Silva, Camila Tahis dos Santos and de Menezes, Andreia Freire and Barreiro, Maria do Socorro Claudino and Ferreira, Camila Belo Tavares and Silva, Glebson Moura","Impact of educational interventions for the prevention and management of post-vaccination adverse events (MEDLINE).","2023","article","searchRxiv","10.1079/SEARCHRXIV.2023.00147"
"000485","article","no_status","Robinson, Cayla and Yanez-Regonesi, Fernanda and Sangalli, Linda","Sleep Quality & Sleep Bruxism (PubMed).","2023","article","searchRxiv","10.1079/SEARCHRXIV.2023.00148"
"000486","article","no_status","Robinson, Cayla and Yanez-Regonesi, Fernanda and Sangalli, Linda","Sleep Quality & Sleep Bruxism (Scopus).","2023","article","searchRxiv","10.1079/SEARCHRXIV.2023.00149"
"000487","article","no_status","de Vasconcelos, Débora Amorim and dos Santos, Alberto Matos and Nascimento, Jéssica Carvalho and Silva, Camila Tahis dos Santos and de Menezes, Andreia Freire and Barreiro, Maria do Socorro Claudino and Ferreira, Camila Belo Tavares and Silva, Glebson Moura","Impact of educational interventions for the prevention and management of post-vaccination adverse events (EMBASE).","2023","article","searchRxiv","10.1079/SEARCHRXIV.2023.00146"
"000488","article","no_status","Gao, Shan and Albu, Elena and Tuand, Krizia and Cossey, Veerle and Rademakers, Frank and van Calster, Ben and Wynants, Laure","Systematic review finds risk of bias and applicability concerns for models predicting central line-associated bloodstream infection (CLA-BSI) (Web of Science Core Collection).","2023","article","searchRxiv","10.1079/SEARCHRXIV.2023.00121"
"000489","article","no_status","Gao, Shan and Albu, Elena and Tuand, Krizia and Cossey, Veerle and Rademakers, Frank and van Calster, Ben and Wynants, Laure","Systematic review finds risk of bias and applicability concerns for models predicting central line-associated bloodstream infection (CLA-BSI) (Scopus).","2023","article","searchRxiv","10.1079/SEARCHRXIV.2023.00122"
"000490","article","no_status","Gao, Shan and Albu, Elena and Tuand, Krizia and Cossey, Veerle and Rademakers, Frank and van Calster, Ben and Wynants, Laure","Systematic review finds risk of bias and applicability concerns for models predicting central line-associated bloodstream infection (CLA-BSI) (Embase).","2023","article","searchRxiv","10.1079/SEARCHRXIV.2023.00120"
"000491","article","no_status","Snow, Nicholas J. and Murphy, Hannah M. and Chaves, Arthur R. and Moore, Craig S. and Stefanelli, Mark and Ploughman, Michelle","Pilot search: Diagnostic accuracy of transcranial magnetic stimulation in multiple sclerosis (Scopus).","2023","article","searchRxiv","10.1079/SEARCHRXIV.2023.00123"
"000492","article","no_status","Labarca, Tomas and Ortuño, Duniel and Andrade, Gabriel and Morales, Paulina and Llanca, Valentina and Sabando, Katherine","Using Spirulina as an adjuvant to the treatment of Periodontitis: a systematic review of clinical trials (on various databases).","2023","article","searchRxiv","10.1079/SEARCHRXIV.2023.00111"
"000493","article","no_status","Acuff, Lisa M.","Occupational Therapy Interventions for Eating Disorders (Embase).","2023","article","searchRxiv","10.1079/SEARCHRXIV.2023.00103"
"000494","article","no_status","Weig-Pickering, Amy and Acuff, Lisa M.","Occupational Therapy Interventions for Eating Disorders (APA PsycInfo).","2023","article","searchRxiv","10.1079/SEARCHRXIV.2023.00104"
"000495","article","no_status","Whitney, Cory","Review of methods for supporting decisions under uncertainty.","2023","article","searchRxiv","10.1079/SEARCHRXIV.2023.00096"
"000496","article","no_status","Acuff, Lisa M.","Occupational Therapy Interventions for Eating Disorders (CINAHL Complete).","2023","article","searchRxiv","10.1079/SEARCHRXIV.2023.00102"
"000497","article","no_status","Whitney, Cory","Decision Analysis and Agroecology.","2023","article","searchRxiv","10.1079/SEARCHRXIV.2023.00095"
"000498","article","no_status","Acuff, Lisa M.","Occupational Therapy Interventions for Eating Disorders (MEDLINE).","2023","article","searchRxiv","10.1079/SEARCHRXIV.2023.00101"
"000499","article","no_status","Hirt, Julian and Nordhausen, Thomas and Appenzeller-Herzog, Christian and Ewald, Hannah","Citation tracking for systematic literature searching: a scoping review (LISTA).","2023","article","searchRxiv","10.1079/SEARCHRXIV.2023.00107"
"000500","article","no_status","von Gernler, Marc and Ruthiraswaran, Abiramy and Stute, Petra","Hormonal changes of women with hypothalamic amenorrhea at entry into climacteric [Cochrane Library].","2022","article","searchRxiv","10.1079/SEARCHRXIV.2022.00079"
"000501","article","no_status","von Gernler, Marc and Ruthiraswaran, Abiramy and Stute, Petra","Hormonal changes of women with hypothalamic amenorrhea at entry into climacteric [Ovid Embase].","2022","article","searchRxiv","10.1079/SEARCHRXIV.2022.00078"
"000502","article","no_status","von Gernler, Marc and Ruthiraswaran, Abiramy and Stute, Petra","Hormonal changes of women with hypothalamic amenorrhea at entry into climacteric [ICTRP].","2022","article","searchRxiv","10.1079/SEARCHRXIV.2022.00077"
"000503","article","no_status","von Gernler, Marc and Ruthiraswaran, Abiramy and Stute, Petra","Hormonal changes of women with hypothalamic amenorrhea at entry into climacteric [ClinicalTrials.gov].","2022","article","searchRxiv","10.1079/SEARCHRXIV.2022.00080"
"000504","article","no_status","Alayande, Barnabas","The Use of Simulation for Undergraduate Surgical Education in Sub-Saharan Africa: A Scoping Review.","2022","article","searchRxiv","10.1079/SEARCHRXIV.2022.00051"
"000505","article","no_status","Vetter, Cecelia J.","Topical Pharyngeal Anesthesia and Upper Endoscopy (Embase).","2022","article","searchRxiv","10.1079/SEARCHRXIV.2022.00044"
"000506","article","no_status","Viana, Renata Brum and Ferreira, Camila Belo Tavares and Chagas, Marléa Crescêncio","Health care management in scientific production in integrative oncology in a Latin American context: integrative review (MEDLINE)","2022","article","searchRxiv","10.1079/SEARCHRXIV.2022.00043"
"000507","article","no_status","Butalia, Radhika and Rupp, Kathi-Sue and Tuand, Krizia and Boen, Filip and Steffens, Niklas K. and Loughead, Todd M. and Cotterill, Stewart and Fransen, Katrien","Athlete Leadership Development in Sport: A Systematic Scoping Review [Embase.com].","2022","article","searchRxiv","10.1079/SEARCHRXIV.2022.00045"
"000508","article","no_status","Butalia, Radhika and Rupp, Kathi-Sue and Tuand, Krizia and Boen, Filip and Steffens, Niklas K. and Loughead, Todd M. and Cotterill, Stewart and Fransen, Katrien","Athlete Leadership Development in Sport: A Systematic Scoping Review [OATD].","2022","article","searchRxiv","10.1079/SEARCHRXIV.2022.00046"
"000509","article","no_status","Butalia, Radhika and Rupp, Kathi-Sue and Tuand, Krizia and Boen, Filip and Steffens, Niklas K. and Loughead, Todd M. and Cotterill, Stewart and Fransen, Katrien","Athlete Leadership Development in Sport: A Systematic Scoping Review [Google Scholar].","2022","article","searchRxiv","10.1079/SEARCHRXIV.2022.00048"
"000510","article","no_status","Butalia, Radhika and Rupp, Kathi-Sue and Tuand, Krizia and Boen, Filip and Steffens, Niklas K. and Loughead, Todd M. and Cotterill, Stewart and Fransen, Katrien","Athlete Leadership Development in Sport: A Systematic Scoping Review [PQDT].","2022","article","searchRxiv","10.1079/SEARCHRXIV.2022.00047"
"000511","article","no_status","Butalia, Radhika and Rupp, Kathi-Sue and Tuand, Krizia and Boen, Filip and Steffens, Niklas K. and Loughead, Todd M. and Cotterill, Stewart and Fransen, Katrien","Athlete Leadership Development in Sport: A Systematic Scoping Review [Cochrane Library].","2022","article","searchRxiv","10.1079/SEARCHRXIV.2022.00049"
"000512","article","no_status","Jørgensen, Linea Rosenberg","Investigation of obsessive-compulsive symptoms in patients with schizophrenia in a specialized-treatment program (PubMed).","2022","article","searchRxiv","10.1079/SEARCHRXIV.2022.00038"
"000513","article","no_status","Vetter, Cecelia J.","Topical Pharyngeal Anesthesia and Upper Endoscopy (MEDLINE).","2022","article","searchRxiv","10.1079/SEARCHRXIV.2022.00042"
"000514","article","no_status","Vetter, Cecelia J.","Limited English Proficiency and Video or Telephone Interpreters (Embase).","2022","article","searchRxiv","10.1079/SEARCHRXIV.2022.00041"
"000515","article","no_status","Butalia, Radhika and Rupp, Kathi-Sue and Tuand, Krizia and Boen, Filip and Steffens, Niklas K. and Loughead, Todd M. and Cotterill, Stewart and Fransen, Katrien","Athlete Leadership Development in Sport: A Systematic Scoping Review (SPORTDiscus EBSCO).","2022","article","searchRxiv","10.1079/SEARCHRXIV.2022.00039"
"000516","article","no_status","Butalia, Radhika and Rupp, Kathi-Sue and Tuand, Krizia and Boen, Filip and Steffens, Niklas K. and Loughead, Todd M. and Cotterill, Stewart and Fransen, Katrien","Athlete Leadership Development in Sport: A Systematic Scoping Review (PubMed).","2022","article","searchRxiv","10.1079/SEARCHRXIV.2022.00040"
"000517","article","no_status","Cruise, Allison and Rethlefsen, Melissa and Villezcas, A. Nydia and Eldredge, Jonathan","Academic health sciences libraries outreach and engagement with Native American communities (LILACS).","2022","article","searchRxiv","10.1079/SEARCHRXIV/20220160635"
"000518","article","no_status","Cruise, Allison and Rethlefsen, Melissa and Villezcas, A. Nydia and Eldredge, Jonathan","Academic health sciences libraries outreach and engagement with Native American communities (LISTA).","2022","article","searchRxiv","10.1079/SEARCHRXIV/20220158590"
"000519","article","no_status","Cruise, Allison and Rethlefsen, Melissa and Villezcas, A. Nydia and Eldredge, Jonathan","Academic health sciences libraries outreach and engagement with Native American communities (Education Research Complete).","2022","article","searchRxiv","10.1079/SEARCHRXIV/20220158588"
"000520","article","no_status","Cruise, Allison and Rethlefsen, Melissa and Villezcas, A. Nydia and Eldredge, Jonathan","Academic health sciences libraries outreach and engagement with Native American communities (LISA).","2022","article","searchRxiv","10.1079/SEARCHRXIV/20220158591"
"000521","article","no_status","Cruise, Allison and Rethlefsen, Melissa and Villezcas, A. Nydia and Eldredge, Jonathan","Academic health sciences libraries outreach and engagement with Native American communities (E-LIS).","2022","article","searchRxiv","10.1079/SEARCHRXIV/20220160636"
"000522","article","no_status","Cruise, Allison and Rethlefsen, Melissa and Villezcas, A. Nydia and Eldredge, Jonathan","Academic health sciences libraries outreach and engagement with Native American communities.","2022","article","searchRxiv","10.1079/SEARCHRXIV/20220088911"
"000523","article","no_status","Fairon, Nicolas","Intravenous immunoglobulins (ivig).","2022","article","searchRxiv","10.1079/SEARCHRXIV/20220071398"
"000524","article","no_status","Robinson, Cayla and Yanez-Regonesi, Fernanda and Sangalli, Linda","Sleep Quality & Sleep Bruxism (DOSS).","2023","article","searchRxiv","10.1079/SEARCHRXIV.2023.00140"
"000525","article","no_status","Robinson, Cayla and Yanez-Regonesi, Fernanda and Sangalli, Linda","Sleep Quality & Sleep Bruxism (Web of Science).","2023","article","searchRxiv","10.1079/SEARCHRXIV.2023.00142"
"000526","article","no_status","von Gernler, Marc and Schrimper, Carolin and Stute, Petra","Does menopausal hormone therapy have a preventive impact on menopausal depression? [Ovid MEDLINE].","2023","article","searchRxiv","10.1079/SEARCHRXIV.2023.00137"
"000527","article","no_status","Robinson, Cayla and Yanez-Regonesi, Fernanda and Sangalli, Linda","Sleep Quality & Sleep Bruxism (CINAHL).","2023","article","searchRxiv","10.1079/SEARCHRXIV.2023.00139"
"000528","article","no_status","Robinson, Cayla and Yanez-Regonesi, Fernanda and Sangalli, Linda","Sleep Quality & Sleep Bruxism (Cochrane Library).","2023","article","searchRxiv","10.1079/SEARCHRXIV.2023.00138"
"000529","article","no_status","Hinrichs, Rachel J.","College Students and Suicide Prevention (Scielo).","2022","article","searchRxiv","10.1079/SEARCHRXIV.2022.00033"
"000530","article","no_status","Hinrichs, Rachel J.","Suicide Prevention and College Students (ERIC).","2022","article","searchRxiv","10.1079/SEARCHRXIV.2022.00030"
"000531","article","no_status","Hinrichs, Rachel J.","Suicide Prevention Among College Students (PsycINFO).","2022","article","searchRxiv","10.1079/SEARCHRXIV.2022.00028"
"000532","article","no_status","Hinrichs, Rachel J.","College Students and Suicide Prevention (Global Index Medicus).","2022","article","searchRxiv","10.1079/SEARCHRXIV.2022.00032"
"000533","article","no_status","Craven, Hannah J.","Complementary and Alternative Medicine and Irritable Bowel Syndrome (Embase).","2022","article","searchRxiv","10.1079/SEARCHRXIV.2022.00037"
"000534","article","no_status","Vetter, Cecelia J.","Limited English Proficiency and Video or Telephone Interpreters (MEDLINE).","2022","article","searchRxiv","10.1079/SEARCHRXIV.2022.00036"
"000535","article","no_status","Hinrichs, Rachel J.","Suicide Prevention and College Students (Scopus).","2022","article","searchRxiv","10.1079/SEARCHRXIV.2022.00027"
"000536","article","no_status","Hinrichs, Rachel J.","Suicide Prevention and College Students (Embase).","2022","article","searchRxiv","10.1079/SEARCHRXIV.2022.00026"
"000537","article","no_status","Hinrichs, Rachel J.","College Students and Suicide Prevention (Global Health - CABI).","2022","article","searchRxiv","10.1079/SEARCHRXIV.2022.00035"
"000538","article","no_status","da Cunha, Daianny Arrais de Oliveira and Siqueira, Alex Sandro de Azeredo and Fuly, Patrícia dos Santos Claro and Faria, Renata Penha and Santiago, Fernanda Barcellos and de Lima, Helen Balthazar and Soares, Raquel de Souza and Carneiro, Rayanne Bandeira and Ferreira, Camila Belo Tavares","Effectiveness of topical morphine in reducing pain in patients with painful wounds: systematic review.","2022","article","searchRxiv","10.1079/SEARCHRXIV.2022.00021"
"000539","article","no_status","Craven, Hannah J.","Complementary and Alternative Medicine and Irritable Bowel Syndrome.","2022","article","searchRxiv","10.1079/SEARCHRXIV.2022.00020"
"000540","article","no_status","Butalia, Radhika and Rupp, Kathi-Sue and Tuand, Krizia and Boen, Filip and Steffens, Niklas K. and Loughead, Todd M. and Cotterill, Stewart and Fransen, Katrien","Athlete Leadership Development in Sport: A Systematic Scoping Review [Web of Science Core Collection].","2022","article","searchRxiv","10.1079/SEARCHRXIV.2022.00013"
"000541","article","no_status","Janka, Heidrun and Metzendorf, Maria-Inti","Multiple trauma or polytrauma search string.","2022","article","searchRxiv","10.1079/SEARCHRXIV/20220289126"
"000542","article","no_status","Dagli, Mert Marcel and Narang, Shivek and Malhotra, Kashish and Albayar, Ahmed and Ozturk, Ali K. and Welch, William C.","Protocol Search String: The differences between same-day and staged (circumferential) fusion surgery.","2022","article","searchRxiv","10.1079/SEARCHRXIV.2022.00009"
"000543","article","no_status","Colli, Luciana Ferreira Mattos and Cabral, Lucio Mendes and Sousa, Valéria Pereira and Rodrigues, Carlos Rangel","Application of in silico methods in clinical research and development of drugs and their formulation, a scoping review (BVS-Medline).","2022","article","searchRxiv","10.1079/SEARCHRXIV.2022.00007"
"000544","article","no_status","Wang, Tian-ci and Shang, Mei-mei and Chow, Ka Ming","Effects of midwife-directed breastfeeding training programmes on breastfeeding outcomes: A systematic review and meta-analysis (Web of Science Core Collection).","2022","article","searchRxiv","10.1079/SEARCHRXIV.2022.00004"
"000545","article","no_status","Publishing, CABI","Withdrawal Statement","2022","article","searchRxiv","10.1079/SEARCHRXIV.2022.00001"
"000546","article","no_status","Lee, Irene Tai-Lin","Cancer-derived extracellular vesicles as biomarkers for cutaneous squamous cell carcinoma: A systematic review.","2022","article","searchRxiv","10.1079/SEARCHRXIV/20220288605"
"000547","article","no_status","Wang, Tian-ci and Shang, Mei-mei and Chow, Ka Ming","Effects of midwife-directed breastfeeding training programmes on breastfeeding outcomes: A systematic review and meta-analysis (Embase).","2022","article","searchRxiv","10.1079/SEARCHRXIV.2022.00003"
"000548","article","no_status","Wang, Tian-ci and Shang, Mei-mei and Chow, Ka Ming","Effects of midwife-directed breastfeeding training programmes on breastfeeding outcomes: A systematic review and meta-analysis (PubMed).","2022","article","searchRxiv","10.1079/SEARCHRXIV.2022.00002"
"000549","article","no_status","Bailey, A. P. and Simmons, M. B.","The effectiveness of peer support from a person with lived experience of mental health challenges for young people with anxiety and depression: A systematic review [PsycInfo].","2022","article","searchRxiv","10.1079/SEARCHRXIV.2022.00011"
"000550","article","no_status","Bailey, A. P. and Simmons, M. B.","The effectiveness of peer support from a person with lived experience of mental health challenges for young people with anxiety and depression: A systematic review [MEDLINE].","2022","article","searchRxiv","10.1079/SEARCHRXIV.2022.00010"
"000551","article","no_status","Colli, Luciana Ferreira Mattos and Cabral, Lucio Mendes and Sousa, Valéria Pereira and Rodrigues, Carlos Rangel and Matos, Guacira Correa","Application of in silico methods in clinical research and development of drugs and their formulation, a scoping review (Pub Med Central).","2022","article","searchRxiv","10.1079/SEARCHRXIV.2022.00006"
"000552","article","no_status","Fausak, E. D. and Lage, C. F. A. and Ferreira, F. C.","Automated Milking Systems (AMS) and dairy cows.","2022","article","searchRxiv","10.1079/SEARCHRXIV.2022.00005"
"000553","article","no_status","Publishing, CABI","Withdrawal Statement","2022","article","searchRxiv","10.1079/SEARCHRXIV.2022.00012"
"000554","article","no_status","Bailey, A. P. and Simmons, M. B.","The effectiveness of peer support from a person with lived experience of mental health challenges for young people with anxiety and depression: A systematic review [Embase].","2022","article","searchRxiv","10.1079/SEARCHRXIV.2022.00008"
"000555","article","no_status","León- Garcia, Montserrat","Women's values and preferences on low-molecular-weight heparin and pregnancy: a mixed-methods systematic review.","2022","article","searchRxiv","10.1079/SEARCHRXIV/20220303178"
"000556","article","no_status","Leininger, L. and Avorgbedor, F. and Ross, R.","Interventions reduce stigma for pregnant or postpartum women with HIV (SocINDEX with Full Text).","2022","article","searchRxiv","10.1079/SEARCHRXIV/20220193227"
"000557","article","no_status","Leininger, L. and Avorgbedor, F. and Ross, R.","Interventions reduce stigma for pregnant or postpartum women with HIV (PsycInfo).","2022","article","searchRxiv","10.1079/SEARCHRXIV/20220193226"
"000558","article","no_status","Cruise, Allison and Rethlefsen, Melissa and Villezcas, A. Nydia and Eldredge, Jonathan","Academic health sciences libraries outreach and engagement with Native American communities (Academic Search Complete).","2022","article","searchRxiv","10.1079/SEARCHRXIV/20220158589"
"000559","article","no_status","Cruise, Allison and Rethlefsen, Melissa and Villezcas, A. Nydia and Eldredge, Jonathan","Academic health sciences libraries outreach and engagement with Native American communities (ERIC).","2022","article","searchRxiv","10.1079/SEARCHRXIV/20220158592"
"000560","article","no_status","Rendell-Dunn, A. and Ashby, C. A. and Taylor, R. and Hoskins, I. C.","Search filter for Evidence Based Research in CABI Databases.","2022","article","searchRxiv","10.1079/SEARCHRXIV/20220149924"
"000561","article","no_status","Leininger, Lea and Avorgbedor, Forgive and Ross, Ratchneewan","Interventions to reduce stigma for pregnant or postpartum women with HIV (PubMed).","2022","article","searchRxiv","10.1079/SEARCHRXIV/20220130097"
"000562","article","no_status","Leininger, Lea and Avorgbedor, Forgive and Ross, Ratchneewan","Interventions reduce stigma for pregnant or postpartum women with HIV.","2022","article","searchRxiv","10.1079/SEARCHRXIV/20220130328"
"000563","article","no_status","Brassey, Jon","Search filter for combat injuries.","2022","article","searchRxiv","10.1079/SEARCHRXIV/20220113495"
"000564","article","no_status","Chalon, Patrice and Castanares-Zapatero, Diego","Long COVID (Medline OVID - text word).","2022","article","searchRxiv","10.1079/SEARCHRXIV/20220007605"
"000565","article","no_status","Moberly, H. K. and Larson, R. L. and Capik, S. F.","Vaccine efficacy against Mannheimia haemolytica , Pasteurella multocida , and Histophilus somni in North American cattle (Embase via OVID).","2023","article","searchRxiv","10.1079/SEARCHRXIV.2023.00098"
"000566","article","no_status","Moberly, H. K. and Larson, R. L. and Capik, S. F.","Vaccine efficacy against Mannheimia haemolytica , Pasteurella multocida , and Histophilus somni in North American cattle (MEDLINE via OVID).","2023","article","searchRxiv","10.1079/SEARCHRXIV.2023.00099"
"000567","article","no_status","Robinson, Cayla and Yanez-Regonesi, Fernanda and Sangalli, Linda","Sleep Quality & Sleep Bruxism (Embase).","2023","article","searchRxiv","10.1079/SEARCHRXIV.2023.00141"
"000568","article","no_status","Moberly, H. K. and Larson, R. L. and Capik, S. F.","Vaccine efficacy against Mannheimia haemolytica , Pasteurella multocida , and Histophilus somni in North American cattle (CAB Abstracts via OVID).","2023","article","searchRxiv","10.1079/SEARCHRXIV.2023.00097"
